"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","E1101","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E4101","E4501","E9101","E9102","E9103","E9105","E9106"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","E1101_Number of kindergartens[number of kindergartens]","E1501_Number of Kindergarten students[person]","E2101_Number of elementary schools[number of schools]","E2401_Number of elementary school teachers[person]","E2501_Elementary school students[person]","E3101_Number of lower secondary schools[number of schools]","E3401_Number of lower secondary school teachers[person]","E3501_Lower secondary school students[person]","E4101_Number of upper secondary schools[number of schools]","E4501_Upper secondary school students[person]","E9101_Population by last school completed (Graduates) (Total)[person]","E9102_Population by last school completed (Elementary school, lower secondary school)[person]","E9103_Population by last school completed (Upper secondary school, lower secondary schools under the old educational system)[person]","E9105_Population by last school completed (Junior college, college of technology)[person]","E9106_Population by last school completed (University and graduate school)[person]"
"2015100000","2015","25209","Shiga-ken Koka-shi","","7","570","23","405","5201","7","207","2929","4","2059","***","***","***","***","***"
"2015100000","2015","25210","Shiga-ken Yasu-shi","","7","980","6","184","2988","3","99","1407","1","500","***","***","***","***","***"
"2015100000","2015","25211","Shiga-ken Konan-shi","","6","675","9","220","2987","4","121","1587","2","1105","***","***","***","***","***"
"2015100000","2015","25212","Shiga-ken Takashima-shi","","4","133","14","218","2413","6","118","1346","2","1368","***","***","***","***","***"
"2015100000","2015","25213","Shiga-ken Higashiomi-shi","","16","1322","22","468","6665","10","264","3492","4","2342","***","***","***","***","***"
"2015100000","2015","25214","Shiga-ken Maibara-shi","","3","164","10","157","2064","7","115","1244","2","1193","***","***","***","***","***"
"2015100000","2015","25383","Shiga-ken Hino-cho","","6","317","5","95","1140","1","40","583","1","457","***","***","***","***","***"
"2015100000","2015","25384","Shiga-ken Ryuo-cho","","2","226","2","48","707","1","24","325","0","0","***","***","***","***","***"
"2015100000","2015","25425","Shiga-ken Aisho-cho","","2","422","4","99","1385","2","53","646","1","337","***","***","***","***","***"
"2015100000","2015","25441","Shiga-ken Toyosato-cho","","1","124","2","43","466","1","25","223","0","0","***","***","***","***","***"
"2015100000","2015","25442","Shiga-ken Kora-cho","","2","74","2","40","404","1","25","201","0","0","***","***","***","***","***"
"2015100000","2015","25443","Shiga-ken Taga-cho","","2","55","2","35","401","1","18","222","0","0","***","***","***","***","***"
"2015100000","2015","26100","Kyoto-fu Kyoto-shi","","119","14835","184","4167","67438","101","2759","37834","53","43306","***","***","***","***","***"
"2015100000","2015","26101","Kyoto-fu Kyoto-shi Kita-ku","","9","976","21","394","5874","8","193","3133","4","2921","***","***","***","***","***"
"2015100000","2015","26102","Kyoto-fu Kyoto-shi Kamigyo-ku","","13","1128","9","198","2988","6","148","1953","3","1782","***","***","***","***","***"
"2015100000","2015","26103","Kyoto-fu Kyoto-shi Sakyo-ku","","16","1729","26","507","8061","15","387","4924","7","5760","***","***","***","***","***"
"2015100000","2015","26104","Kyoto-fu Kyoto-shi Nakagyo-ku","","6","756","11","250","4275","9","221","2628","7","5292","***","***","***","***","***"
"2015100000","2015","26105","Kyoto-fu Kyoto-shi Higashiyama-ku","","3","581","3","89","1547","6","128","1508","5","3649","***","***","***","***","***"
"2015100000","2015","26106","Kyoto-fu Kyoto-shi Shimogyo-ku","","10","1049","9","193","2740","5","123","1663","2","2518","***","***","***","***","***"
"2015100000","2015","26107","Kyoto-fu Kyoto-shi Minami-ku","","3","426","11","267","4328","6","178","2754","4","3891","***","***","***","***","***"
"2015100000","2015","26108","Kyoto-fu Kyoto-shi Ukyo-ku","","14","2248","25","557","9413","14","347","4878","7","6132","***","***","***","***","***"
"2015100000","2015","26109","Kyoto-fu Kyoto-shi Fushimi-ku","","21","2256","37","889","14296","17","559","7580","8","6212","***","***","***","***","***"
"2015100000","2015","26110","Kyoto-fu Kyoto-shi Yamashina-ku","","10","1362","14","351","6023","7","206","2935","2","803","***","***","***","***","***"
"2015100000","2015","26111","Kyoto-fu Kyoto-shi Nishikyo-ku","","14","2324","18","472","7893","8","269","3878","4","4346","***","***","***","***","***"
"2015100000","2015","26201","Kyoto-fu Fukuchiyama-shi","","5","528","23","347","4319","11","216","2333","7","3711","***","***","***","***","***"
"2015100000","2015","26202","Kyoto-fu Maizuru-shi","","14","1315","18","337","4652","7","189","2461","4","1914","***","***","***","***","***"
"2015100000","2015","26203","Kyoto-fu Ayabe-shi","","3","42","10","172","1665","6","107","956","2","922","***","***","***","***","***"
"2015100000","2015","26204","Kyoto-fu Uji-shi","","13","2088","22","585","10493","11","363","5530","6","4900","***","***","***","***","***"
"2015100000","2015","26205","Kyoto-fu Miyazu-shi","","4","111","6","95","820","4","56","343","3","1143","***","***","***","***","***"
"2015100000","2015","26206","Kyoto-fu Kameoka-shi","","5","832","18","353","4891","8","211","2554","2","1459","***","***","***","***","***"
"2015100000","2015","26207","Kyoto-fu Joyo-shi","","7","893","10","228","3834","5","154","1968","2","1843","***","***","***","***","***"
"2015100000","2015","26208","Kyoto-fu Muko-shi","","3","647","7","201","3441","3","97","1474","2","1465","***","***","***","***","***"
"2015100000","2015","26209","Kyoto-fu Nagaokakyo-shi","","5","1379","10","281","4530","5","202","2790","3","2320","***","***","***","***","***"
"2015100000","2015","26210","Kyoto-fu Yawata-shi","","7","922","8","225","3783","4","135","1732","2","775","***","***","***","***","***"
"2015100000","2015","26211","Kyoto-fu Kyotanabe-shi","","10","976","9","247","4361","4","134","2226","2","1730","***","***","***","***","***"
"2015100000","2015","26212","Kyoto-fu Kyotango-shi","","6","185","20","296","2839","6","151","1727","5","1442","***","***","***","***","***"
"2015100000","2015","26213","Kyoto-fu Nantan-shi","","3","273","11","174","1449","6","115","893","5","1209","***","***","***","***","***"
"2015100000","2015","26214","Kyoto-fu Kizugawa-shi","","4","554","14","334","5659","5","146","2193","2","1799","***","***","***","***","***"
"2015100000","2015","26303","Kyoto-fu Oyamazaki-cho","","1","166","2","60","898","1","29","372","0","0","***","***","***","***","***"
"2015100000","2015","26322","Kyoto-fu Kumiyama-cho","","3","131","3","58","865","1","31","443","1","952","***","***","***","***","***"
"2015100000","2015","26343","Kyoto-fu Ide-cho","","0","0","3","39","350","1","22","159","0","0","***","***","***","***","***"
"2015100000","2015","26344","Kyoto-fu Ujitawara-cho","","1","36","2","39","481","1","25","297","0","0","***","***","***","***","***"
"2015100000","2015","26364","Kyoto-fu Kasagi-cho","","0","0","1","13","24","0","0","0","0","0","***","***","***","***","***"
"2015100000","2015","26365","Kyoto-fu Wazuka-cho","","0","0","1","15","139","1","13","84","0","0","***","***","***","***","***"
"2015100000","2015","26366","Kyoto-fu Seika-cho","","3","854","5","137","2439","3","84","1227","1","611","***","***","***","***","***"
"2015100000","2015","26367","Kyoto-fu Minamiyamashiro-mura","","0","0","1","13","84","1","15","69","0","0","***","***","***","***","***"
"2015100000","2015","26407","Kyoto-fu Kyotamba-cho","","1","59","5","69","606","3","45","360","1","238","***","***","***","***","***"
"2015100000","2015","26463","Kyoto-fu Ine-cho","","0","0","2","22","57","1","11","40","1","38","***","***","***","***","***"
"2015100000","2015","26465","Kyoto-fu Yosano-cho","","3","98","9","126","1130","3","71","788","1","354","***","***","***","***","***"
"2015100000","2015","27100","Osaka-fu Osaka-shi","","186","26416","304","7342","117598","154","4677","64917","90","80983","***","***","***","***","***"
"2015100000","2015","27102","Osaka-fu Osaka-shi Miyakojima-ku","","5","946","10","278","4645","5","149","2077","4","3202","***","***","***","***","***"
"2015100000","2015","27103","Osaka-fu Osaka-shi Fukushima-ku","","7","630","9","200","3117","3","97","1242","1","930","***","***","***","***","***"
"2015100000","2015","27104","Osaka-fu Osaka-shi Konohana-ku","","4","661","8","191","3043","5","116","1634","2","1802","***","***","***","***","***"
"2015100000","2015","27106","Osaka-fu Osaka-shi Nishi-ku","","7","641","9","209","3613","3","96","1440","1","704","***","***","***","***","***"
"2015100000","2015","27107","Osaka-fu Osaka-shi Minato-ku","","3","1034","11","233","3632","5","148","1756","2","1867","***","***","***","***","***"
"2015100000","2015","27108","Osaka-fu Osaka-shi Taisho-ku","","6","454","10","213","3053","4","119","1585","3","1583","***","***","***","***","***"
"2015100000","2015","27109","Osaka-fu Osaka-shi Tennoji-ku","","10","1308","8","194","3314","9","303","5528","12","16002","***","***","***","***","***"
"2015100000","2015","27111","Osaka-fu Osaka-shi Naniwa-ku","","4","320","8","126","1249","3","61","511","1","717","***","***","***","***","***"
"2015100000","2015","27113","Osaka-fu Osaka-shi Nishiyodogawa-ku","","5","858","14","329","5148","4","158","2504","3","2062","***","***","***","***","***"
"2015100000","2015","27114","Osaka-fu Osaka-shi Higashiyodogawa-ku","","8","2167","17","434","6978","9","286","3960","5","5881","***","***","***","***","***"
"2015100000","2015","27115","Osaka-fu Osaka-shi Higashinari-ku","","7","775","11","217","3422","4","118","1678","0","0","***","***","***","***","***"
"2015100000","2015","27116","Osaka-fu Osaka-shi Ikuno-ku","","7","505","19","361","4606","10","257","2656","6","4581","***","***","***","***","***"
"2015100000","2015","27117","Osaka-fu Osaka-shi Asahi-ku","","9","1643","10","247","3766","5","163","2253","3","3768","***","***","***","***","***"
"2015100000","2015","27118","Osaka-fu Osaka-shi Joto-ku","","8","1458","17","465","8377","9","303","4854","4","3867","***","***","***","***","***"
"2015100000","2015","27119","Osaka-fu Osaka-shi Abeno-ku","","14","1713","12","327","5753","7","238","3502","9","7943","***","***","***","***","***"
"2015100000","2015","27120","Osaka-fu Osaka-shi Sumiyoshi-ku","","13","2553","16","445","7569","11","323","4421","7","7730","***","***","***","***","***"
"2015100000","2015","27121","Osaka-fu Osaka-shi Higashisumiyoshi-ku","","11","1213","15","383","6094","8","237","3109","1","726","***","***","***","***","***"
"2015100000","2015","27122","Osaka-fu Osaka-shi Nishinari-ku","","3","289","11","249","3129","6","164","1634","2","1493","***","***","***","***","***"
"2015100000","2015","27123","Osaka-fu Osaka-shi Yodogawa-ku","","12","1981","17","424","6907","6","222","3304","4","3398","***","***","***","***","***"
"2015100000","2015","27124","Osaka-fu Osaka-shi Tsurumi-ku","","6","1393","12","369","6924","5","202","3175","3","2347","***","***","***","***","***"
"2015100000","2015","27125","Osaka-fu Osaka-shi Suminoe-ku","","8","1092","16","361","5597","8","218","2794","4","1710","***","***","***","***","***"
"2015100000","2015","27126","Osaka-fu Osaka-shi Hirano-ku","","13","1079","24","635","10295","12","395","5589","4","3240","***","***","***","***","***"
"2015100000","2015","27127","Osaka-fu Osaka-shi Kita-ku","","8","716","11","224","3409","6","162","1749","2","1110","***","***","***","***","***"
"2015100000","2015","27128","Osaka-fu Osaka-shi Chuo-ku","","8","987","9","228","3958","7","142","1962","7","4320","***","***","***","***","***"
"2015100000","2015","27140","Osaka-fu Sakai-shi","","53","11184","95","2645","46795","47","1585","23564","23","21697","***","***","***","***","***"
"2015100000","2015","27141","Osaka-fu Sakai-shi Sakai-ku","","9","1054","17","458","7042","9","278","3871","6","5962","***","***","***","***","***"
"2015100000","2015","27142","Osaka-fu Sakai-shi Naka-ku","","5","1028","13","406","7269","6","236","3731","3","3323","***","***","***","***","***"
"2015100000","2015","27143","Osaka-fu Sakai-shi Higashi-ku","","6","1248","10","281","5054","5","154","2256","2","2152","***","***","***","***","***"
"2015100000","2015","27144","Osaka-fu Sakai-shi Nishi-ku","","8","1563","14","422","8220","6","242","3841","3","2616","***","***","***","***","***"
"2015100000","2015","27145","Osaka-fu Sakai-shi Minami-ku","","15","3913","20","473","8108","10","308","4571","6","5256","***","***","***","***","***"
"2015100000","2015","27146","Osaka-fu Sakai-shi Kita-ku","","9","2118","15","456","8730","8","281","4140","1","1074","***","***","***","***","***"
"2015100000","2015","27147","Osaka-fu Sakai-shi Mihara-ku","","1","260","6","149","2372","3","86","1154","2","1314","***","***","***","***","***"
"2015100000","2015","27202","Osaka-fu Kishiwada-shi","","26","1689","24","653","11157","11","397","5898","5","4634","***","***","***","***","***"
"2015100000","2015","27203","Osaka-fu Toyonaka-shi","","26","5526","42","1245","21469","21","704","10504","9","10172","***","***","***","***","***"
"2015100000","2015","27204","Osaka-fu Ikeda-shi","","11","1544","11","346","5857","6","207","3014","5","4059","***","***","***","***","***"
"2015100000","2015","27205","Osaka-fu Suita-shi","","33","6936","36","1128","20190","20","660","10553","8","8529","***","***","***","***","***"
"2015100000","2015","27206","Osaka-fu Izumiotsu-shi","","6","551","8","261","4429","3","148","2421","1","952","***","***","***","***","***"
"2015100000","2015","27207","Osaka-fu Takatsuki-shi","","30","3589","42","1200","19163","22","719","10404","10","9203","***","***","***","***","***"
"2015100000","2015","27208","Osaka-fu Kaizuka-shi","","13","762","11","340","5633","5","186","2811","2","1786","***","***","***","***","***"
"2015100000","2015","27209","Osaka-fu Moriguchi-shi","","12","1340","17","428","6448","9","288","3748","5","4110","***","***","***","***","***"
"2015100000","2015","27210","Osaka-fu Hirakata-shi","","22","4579","46","1324","22710","21","745","11515","8","8136","***","***","***","***","***"
"2015100000","2015","27211","Osaka-fu Ibaraki-shi","","26","4682","32","955","16517","17","585","8601","10","9328","***","***","***","***","***"
"2015100000","2015","27212","Osaka-fu Yao-shi","","26","2776","29","850","13888","16","517","7517","5","4257","***","***","***","***","***"
"2015100000","2015","27213","Osaka-fu Izumisano-shi","","5","755","13","359","5265","5","206","2943","3","2907","***","***","***","***","***"
"2015100000","2015","27214","Osaka-fu Tondabayashi-shi","","19","1607","17","382","5525","10","270","3610","5","4106","***","***","***","***","***"
"2015100000","2015","27215","Osaka-fu Neyagawa-shi","","13","2591","25","708","12139","14","469","7059","5","4385","***","***","***","***","***"
"2015100000","2015","27216","Osaka-fu Kawachinagano-shi","","10","1480","13","318","4856","8","234","3279","4","3428","***","***","***","***","***"
"2015100000","2015","27217","Osaka-fu Matsubara-shi","","10","1746","15","393","5915","7","252","3433","4","4546","***","***","***","***","***"
"2015100000","2015","27218","Osaka-fu Daito-shi","","7","1747","13","421","6933","11","325","4788","5","6504","***","***","***","***","***"
"2015100000","2015","27219","Osaka-fu Izumi-shi","","15","3005","21","675","11402","10","393","5847","3","2521","***","***","***","***","***"
"2015100000","2015","27220","Osaka-fu Minoh-shi","","9","1308","15","463","8108","10","278","3832","5","2812","***","***","***","***","***"
"2015100000","2015","27221","Osaka-fu Kashiwara-shi","","8","962","11","231","3510","7","170","1975","3","2517","***","***","***","***","***"
"2015100000","2015","27222","Osaka-fu Habikino-shi","","15","911","14","375","6085","7","235","3280","2","1062","***","***","***","***","***"
"2015100000","2015","27223","Osaka-fu Kadoma-shi","","10","2046","14","389","5839","6","228","3062","2","1602","***","***","***","***","***"
