"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","B1102","B1103","B1104","B1105","B1106","B1107"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","B1102_Total land area (Incl. the northern territories and Takeshima)[ha]","B1103_Inhabitable area[ha]","B1104_Main lakes and marshes area[ha]","B1105_Woodland area[ha]","B1106_Forest area[ha]","B1107_Area of grass fields other than forest[ha]"
"2014100000","2014","04205","Miyagi-ken Kesennuma-shi","","33244","9196","0","24138","23887","251"
"2014100000","2014","04206","Miyagi-ken Shiroishi-shi","","28648","9231","0","19547","19337","210"
"2014100000","2014","04207","Miyagi-ken Natori-shi","","9817","7056","0","2744","2744","0"
"2014100000","2014","04208","Miyagi-ken Kakuda-shi","","14753","9108","0","5655","5584","71"
"2014100000","2014","04209","Miyagi-ken Tagajo-shi","","1969","1912","0","58","58","0"
"2014100000","2014","04211","Miyagi-ken Iwanuma-shi","","6045","4647","0","1411","1409","2"
"2014100000","2014","04212","Miyagi-ken Tome-shi","","53612","30784","507","22305","22130","175"
"2014100000","2014","04213","Miyagi-ken Kurihara-shi","","80497","36203","237","43345","42930","415"
"2014100000","2014","04214","Miyagi-ken Higashimatsushima-shi","","10136","7153","0","2788","2784","4"
"2014100000","2014","04215","Miyagi-ken Osaki-shi","","79680","37380","0","42250","41887","363"
"2014100000","2014","04216","Miyagi-ken Tomiya-shi","","4918","2723","0","2149","2149","0"
"2014100000","2014","04301","Miyagi-ken Zao-machi","","15283","6695","0","8541","8541","0"
"2014100000","2014","04302","Miyagi-ken Shichikashuku-machi","","26309","3053","0","23256","23217","39"
"2014100000","2014","04321","Miyagi-ken Ogawara-machi","","2499","1789","0","713","701","12"
"2014100000","2014","04322","Miyagi-ken Murata-machi","","7838","3687","0","4163","4156","7"
"2014100000","2014","04323","Miyagi-ken Shibata-machi","","5403","3515","0","1893","1860","33"
"2014100000","2014","04324","Miyagi-ken Kawasaki-machi","","27077","6248","0","20756","20659","97"
"2014100000","2014","04341","Miyagi-ken Marumori-machi","","27330","8136","0","19190","19087","103"
"2014100000","2014","04361","Miyagi-ken Watari-cho","","7360","6155","135","1067","1066","1"
"2014100000","2014","04362","Miyagi-ken Yamamoto-cho","","6458","4250","0","2176","2176","0"
"2014100000","2014","04401","Miyagi-ken Matsushima-machi","","5356","2594","0","2760","2748","12"
"2014100000","2014","04404","Miyagi-ken Shichigahama-machi","","1319","1113","0","201","201","0"
"2014100000","2014","04406","Miyagi-ken Rifu-cho","","4489","2222","0","2212","2204","8"
"2014100000","2014","04421","Miyagi-ken Taiwa-cho","","22549","6217","0","16123","15727","396"
"2014100000","2014","04422","Miyagi-ken Osato-cho","","8201","4522","0","3682","3682","0"
"2014100000","2014","04424","Miyagi-ken Ohira-mura","","6032","3082","0","2848","2072","776"
"2014100000","2014","04444","Miyagi-ken Shikama-cho","","10928","4656","0","6270","5678","592"
"2014100000","2014","04445","Miyagi-ken Kami-machi","","46067","13103","0","32879","32651","228"
"2014100000","2014","04501","Miyagi-ken Wakuya-cho","","8216","5934","0","2272","2270","2"
"2014100000","2014","04505","Miyagi-ken Misato-machi","","7490","7477","0","13","13","0"
"2014100000","2014","04581","Miyagi-ken Onagawa-cho","","6535","886","268","5320","5320","0"
"2014100000","2014","04606","Miyagi-ken Minamisanriku-cho","","16340","3686","0","12595","12524","71"
"2014100000","2014","05201","Akita-ken Akita-shi","","90609","28716","0","61541","61454","87"
"2014100000","2014","05202","Akita-ken Noshiro-shi","","42695","17362","104","25186","25096","90"
"2014100000","2014","05203","Akita-ken Yokote-shi","","69280","31612","0","37732","37444","288"
"2014100000","2014","05204","Akita-ken Odate-shi","","91322","19091","0","72209","70092","2117"
"2014100000","2014","05206","Akita-ken Oga-shi","","24109","11567","0","12540","12411","129"
"2014100000","2014","05207","Akita-ken Yuzawa-shi","","79091","15802","0","63247","62072","1175"
"2014100000","2014","05209","Akita-ken Kazuno-shi","","70752","14733","0","55914","55296","618"
"2014100000","2014","05210","Akita-ken Yurihonjo-shi","","120960","29623","0","91233","89380","1853"
"2014100000","2014","05211","Akita-ken Katagami-shi","","9773","6572","0","3128","3128","0"
"2014100000","2014","05212","Akita-ken Daisen-shi","","86677","36680","0","49874","49556","318"
"2014100000","2014","05213","Akita-ken Kitaakita-shi","","115276","19034","0","96347","96344","3"
"2014100000","2014","05214","Akita-ken Nikaho-shi","","24113","7821","0","16299","14665","1634"
"2014100000","2014","05215","Akita-ken Semboku-shi","","109356","15121","2575","91606","89065","2541"
"2014100000","2014","05303","Akita-ken Kosaka-machi","","20170","1905","2447","15846","14223","1623"
"2014100000","2014","05327","Akita-ken Kamikoani-mura","","25672","1851","0","23814","23805","9"
"2014100000","2014","05346","Akita-ken Fujisato-machi","","28213","3703","0","24479","24047","432"
"2014100000","2014","05348","Akita-ken Mitane-cho","","24798","11121","0","13587","13400","187"
"2014100000","2014","05349","Akita-ken Happou-cho","","23414","4359","0","19119","18690","429"
"2014100000","2014","05361","Akita-ken Gojome-machi","","21492","3860","0","17604","17603","1"
"2014100000","2014","05363","Akita-ken Hachirogata-machi","","1700","1393","0","307","307","0"
"2014100000","2014","05366","Akita-ken Ikawa-machi","","4795","2123","0","2568","2568","0"
"2014100000","2014","05368","Akita-ken Ogata-mura","","17011","15966","577","468","368","100"
"2014100000","2014","05434","Akita-ken Misato-cho","","16834","9635","0","7183","7179","4"
"2014100000","2014","05463","Akita-ken Ugo-machi","","23078","6922","0","16226","15444","782"
"2014100000","2014","05464","Akita-ken Higashinaruse-mura","","20369","2957","0","17357","16417","940"
"2014100000","2014","06201","Yamagata-ken Yamagata-shi","","38130","17065","0","20727","20133","594"
"2014100000","2014","06202","Yamagata-ken Yonezawa-shi","","54851","13286","0","41522","41457","65"
"2014100000","2014","06203","Yamagata-ken Tsuruoka-shi","","131153","40277","0","91035","91034","1"
"2014100000","2014","06204","Yamagata-ken Sakata-shi","","60297","24448","0","35874","35822","52"
"2014100000","2014","06205","Yamagata-ken Shinjo-shi","","22285","9534","0","12651","11958","693"
"2014100000","2014","06206","Yamagata-ken Sagae-shi","","13903","6893","0","6934","6903","31"
"2014100000","2014","06207","Yamagata-ken Kaminoyama-shi","","24093","7364","0","16235","16235","0"
"2014100000","2014","06208","Yamagata-ken Murayama-shi","","19698","9121","0","10824","10798","26"
"2014100000","2014","06209","Yamagata-ken Nagai-shi","","21467","7876","0","13559","13552","7"
"2014100000","2014","06210","Yamagata-ken Tendo-shi","","11301","7511","0","3767","3767","0"
"2014100000","2014","06211","Yamagata-ken Higashine-shi","","20694","7383","0","13182","13182","0"
"2014100000","2014","06212","Yamagata-ken Obanazawa-shi","","37253","11377","0","25909","25909","0"
"2014100000","2014","06213","Yamagata-ken Nanyo-shi","","16052","6492","0","9539","9539","0"
"2014100000","2014","06301","Yamagata-ken Yamanobe-machi","","6145","2828","0","3340","3307","33"
"2014100000","2014","06302","Yamagata-ken Nakayama-machi","","3115","2124","0","1002","1002","0"
"2014100000","2014","06321","Yamagata-ken Kahoku-cho","","5245","3877","0","1422","1422","0"
"2014100000","2014","06322","Yamagata-ken Nishikawa-machi","","39319","5815","0","31992","31992","0"
"2014100000","2014","06323","Yamagata-ken Asahi-machi","","19681","5281","0","14118","14118","0"
"2014100000","2014","06324","Yamagata-ken Oe-machi","","15408","3172","0","12115","12115","0"
"2014100000","2014","06341","Yamagata-ken Oishida-machi","","7954","3763","0","4171","4171","0"
"2014100000","2014","06361","Yamagata-ken Kaneyama-machi","","16167","3405","0","12628","12476","152"
"2014100000","2014","06362","Yamagata-ken Mogami-machi","","33037","6549","0","26631","26352","279"
"2014100000","2014","06363","Yamagata-ken Funagata-machi","","11904","3710","0","8468","8257","211"
"2014100000","2014","06364","Yamagata-ken Mamurogawa-machi","","37422","4582","0","32317","32243","74"
"2014100000","2014","06365","Yamagata-ken Okura-mura","","21163","3672","0","17478","17356","122"
"2014100000","2014","06366","Yamagata-ken Sakegawa-mura","","12214","4111","0","8047","7977","70"
"2014100000","2014","06367","Yamagata-ken Tozawa-mura","","26131","5043","0","21607","21564","43"
"2014100000","2014","06381","Yamagata-ken Takahata-machi","","18026","7615","0","10322","10137","185"
"2014100000","2014","06382","Yamagata-ken Kawanishi-machi","","16660","8626","0","8034","7866","168"
"2014100000","2014","06401","Yamagata-ken Oguni-machi","","73756","7703","0","65842","65686","156"
"2014100000","2014","06402","Yamagata-ken Shirataka-machi","","15771","5341","0","10053","9785","268"
"2014100000","2014","06403","Yamagata-ken Iide-machi","","32941","5442","0","27491","27461","30"
"2014100000","2014","06426","Yamagata-ken Mikawa-machi","","3322","3322","0","0","0","0"
"2014100000","2014","06428","Yamagata-ken Shonai-machi","","24917","10879","0","13895","13895","0"
"2014100000","2014","06461","Yamagata-ken Yuza-machi","","20839","10008","0","11104","11057","47"
"2014100000","2014","07201","Fukushima-ken Fukushima-shi","","76772","27222","0","49255","48600","655"
"2014100000","2014","07202","Fukushima-ken Aizuwakamatsu-shi","","38297","14812","2892","20803","20803","0"
"2014100000","2014","07203","Fukushima-ken Koriyama-shi","","75720","33414","2603","39383","39294","89"
"2014100000","2014","07204","Fukushima-ken Iwaki-shi","","123202","35045","0","88061","86805","1256"
"2014100000","2014","07205","Fukushima-ken Shirakawa-shi","","30532","13292","0","17274","17240","34"
"2014100000","2014","07207","Fukushima-ken Sukagawa-shi","","27943","16124","0","11918","11836","82"
"2014100000","2014","07208","Fukushima-ken Kitakata-shi","","55463","17930","0","37707","37336","371"
"2014100000","2014","07209","Fukushima-ken Soma-shi","","19780","9119","606","10063","10055","8"
"2014100000","2014","07210","Fukushima-ken Nihonmatsu-shi","","34442","18763","0","15365","14905","460"
"2014100000","2014","07211","Fukushima-ken Tamura-shi","","45833","15488","0","30326","29954","372"
"2014100000","2014","07212","Fukushima-ken Minamisoma-shi","","39858","18171","0","21770","21768","2"
"2014100000","2014","07213","Fukushima-ken Date-shi","","26512","13198","0","13225","13216","9"
"2014100000","2014","07214","Fukushima-ken Motomiya-shi","","8802","6100","0","2707","2683","24"
"2014100000","2014","07301","Fukushima-ken Kori-machi","","4297","2510","0","1824","1806","18"
"2014100000","2014","07303","Fukushima-ken Kunimi-machi","","3795","2367","0","1447","1447","0"
"2014100000","2014","07308","Fukushima-ken Kawamata-machi","","12770","3784","0","9018","8495","523"
"2014100000","2014","07322","Fukushima-ken Otama-mura","","7944","2748","0","4869","4620","249"
"2014100000","2014","07342","Fukushima-ken Kagamiishi-machi","","3130","2788","0","344","344","0"
"2014100000","2014","07344","Fukushima-ken Tenei-mura","","22552","3753","0","18791","18337","454"
"2014100000","2014","07362","Fukushima-ken Shimogo-machi","","31704","4590","0","27342","27311","31"
"2014100000","2014","07364","Fukushima-ken Hinoemata-mura","","39046","5242","77","33722","33722","0"
"2014100000","2014","07367","Fukushima-ken Tadami-machi","","74756","16829","0","57598","57584","14"
"2014100000","2014","07368","Fukushima-ken Minamiaizu-machi","","88647","8980","0","80666","80643","23"
"2014100000","2014","07402","Fukushima-ken Kitashiobara-mura","","23408","2492","1345","19453","19453","0"
"2014100000","2014","07405","Fukushima-ken Nishiaizu-machi","","29818","4626","0","25010","25009","1"
"2014100000","2014","07407","Fukushima-ken Bandai-machi","","5968","2204","0","3852","3805","47"
"2014100000","2014","07408","Fukushima-ken Inawashiro-machi","","39494","7498","5089","27070","26693","377"
"2014100000","2014","07421","Fukushima-ken Aizubange-machi","","9159","6123","0","3019","3019","0"
"2014100000","2014","07422","Fukushima-ken Yugawa-mura","","1637","1637","0","0","0","0"
"2014100000","2014","07423","Fukushima-ken Yanaizu-machi","","17582","2214","0","15380","15190","190"
"2014100000","2014","07444","Fukushima-ken Mishima-machi","","9081","1137","0","7922","7866","56"
"2014100000","2014","07445","Fukushima-ken Kaneyama-machi","","29392","7739","299","21511","21153","358"
"2014100000","2014","07446","Fukushima-ken Showa-mura","","20946","2093","0","19018","18990","28"
"2014100000","2014","07447","Fukushima-ken Aizumisato-machi","","27633","7413","0","20217","20213","4"
"2014100000","2014","07461","Fukushima-ken Nishigo-mura","","19206","6230","0","13555","13021","534"
"2014100000","2014","07464","Fukushima-ken Izumizaki-mura","","3543","2416","0","1077","1077","0"
"2014100000","2014","07465","Fukushima-ken Nakajima-mura","","1892","1564","0","322","322","0"
"2014100000","2014","07466","Fukushima-ken Yabuki-machi","","6040","4917","0","1104","1102","2"
"2014100000","2014","07481","Fukushima-ken Tanagura-machi","","15993","4070","0","11917","11917","0"
"2014100000","2014","07482","Fukushima-ken Yamatsuri-machi","","11827","2304","0","9402","9402","0"
"2014100000","2014","07483","Fukushima-ken Hanawa-machi","","21141","4167","0","17175","17164","11"
"2014100000","2014","07484","Fukushima-ken Samegawa-mura","","13134","3133","0","10041","9582","459"
"2014100000","2014","07501","Fukushima-ken Ishikawa-machi","","11571","5821","0","5923","5897","26"
"2014100000","2014","07502","Fukushima-ken Tamakawa-mura","","4667","2520","0","2120","2112","8"
"2014100000","2014","07503","Fukushima-ken Hirata-mura","","9342","3551","0","5840","5733","107"
"2014100000","2014","07504","Fukushima-ken Asakawa-machi","","3743","2176","0","1575","1554","21"
"2014100000","2014","07505","Fukushima-ken Furudono-machi","","16329","3003","0","13394","13207","187"
"2014100000","2014","07521","Fukushima-ken Miharu-machi","","7276","4936","0","2340","2340","0"
"2014100000","2014","07522","Fukushima-ken Ono-machi","","12518","3675","0","8616","8596","20"
"2014100000","2014","07541","Fukushima-ken Hirono-machi","","5869","1497","0","4391","4391","0"
"2014100000","2014","07542","Fukushima-ken Naraha-machi","","10364","2635","0","7752","7752","0"
"2014100000","2014","07543","Fukushima-ken Tomioka-machi","","6839","2771","0","4080","4079","1"
"2014100000","2014","07544","Fukushima-ken Kawauchi-mura","","19735","2532","0","17316","17316","0"
"2014100000","2014","07545","Fukushima-ken Okuma-machi","","7871","2904","0","4974","4974","0"
"2014100000","2014","07546","Fukushima-ken Futaba-machi","","5142","2157","0","3001","3001","0"
"2014100000","2014","07547","Fukushima-ken Namie-machi","","22314","6285","0","16064","16039","25"
"2014100000","2014","07548","Fukushima-ken Katsurao-mura","","8437","1523","0","6910","6844","66"
"2014100000","2014","07561","Fukushima-ken Shinchi-machi","","4653","3018","0","1620","1620","0"
"2014100000","2014","07564","Fukushima-ken Iitate-mura","","23013","5697","0","17323","17237","86"
"2014100000","2014","08201","Ibaraki-ken Mito-shi","","21732","18239","0","3474","3295","179"
"2014100000","2014","08202","Ibaraki-ken Hitachi-shi","","22571","10138","0","12151","12065","86"
"2014100000","2014","08203","Ibaraki-ken Tsuchiura-shi","","12289","9935","927","1499","1491","8"
"2014100000","2014","08204","Ibaraki-ken Koga-shi","","12358","11471","0","884","884","0"
"2014100000","2014","08205","Ibaraki-ken Ishioka-shi","","21553","13513","220","8732","8726","6"
"2014100000","2014","08207","Ibaraki-ken Yuki-shi","","6576","6320","0","236","236","0"
"2014100000","2014","08208","Ibaraki-ken Ryugasaki-shi","","7855","6864","349","629","629","0"
"2014100000","2014","08210","Ibaraki-ken Shimotsuma-shi","","8088","7705","0","383","383","0"
"2014100000","2014","08211","Ibaraki-ken Joso-shi","","12364","11758","0","602","599","3"
"2014100000","2014","08212","Ibaraki-ken Hitachiota-shi","","37199","12357","0","24759","24517","242"
"2014100000","2014","08214","Ibaraki-ken Takahagi-shi","","19358","3739","0","15450","15394","56"
"2014100000","2014","08215","Ibaraki-ken Kitaibaraki-shi","","18680","5925","0","12727","12648","79"
"2014100000","2014","08216","Ibaraki-ken Kasama-shi","","24040","13674","0","10047","10030","17"
"2014100000","2014","08217","Ibaraki-ken Toride-shi","","6994","6783","0","199","199","0"
"2014100000","2014","08219","Ibaraki-ken Ushiku-shi","","5892","4782","0","1094","1094","0"
"2014100000","2014","08220","Ibaraki-ken Tsukuba-shi","","28372","24155","0","4035","3983","52"
"2014100000","2014","08221","Ibaraki-ken Hitachinaka-shi","","9983","9363","0","533","533","0"
"2014100000","2014","08222","Ibaraki-ken Kashima-shi","","10602","7890","1239","1385","1360","25"
"2014100000","2014","08223","Ibaraki-ken Itako-shi","","7140","5015","1281","844","844","0"
"2014100000","2014","08224","Ibaraki-ken Moriya-shi","","3571","3347","0","207","207","0"
"2014100000","2014","08225","Ibaraki-ken Hitachiomiya-shi","","34845","13257","0","21542","21446","96"
"2014100000","2014","08226","Ibaraki-ken Naka-shi","","9782","8234","0","1588","1585","3"
"2014100000","2014","08227","Ibaraki-ken Chikusei-shi","","20530","19559","0","1296","1296","0"
"2014100000","2014","08228","Ibaraki-ken Bando-shi","","12303","11065","0","1174","1174","0"
"2014100000","2014","08229","Ibaraki-ken Inashiki-shi","","20581","16117","2779","1686","1634","52"
"2014100000","2014","08230","Ibaraki-ken Kasumigaura-shi","","15660","9822","3787","2784","2783","1"
"2014100000","2014","08231","Ibaraki-ken Sakuragawa-shi","","18006","10547","0","7396","7396","0"
"2014100000","2014","08232","Ibaraki-ken Kamisu-shi","","14694","13937","236","509","501","8"
"2014100000","2014","08233","Ibaraki-ken Namegata-shi","","22248","13058","5608","3549","3549","0"
"2014100000","2014","08234","Ibaraki-ken Hokota-shi","","20761","15152","634","4966","4965","1"
"2014100000","2014","08235","Ibaraki-ken Tsukubamirai-shi","","7916","7333","0","570","570","0"
"2014100000","2014","08236","Ibaraki-ken Omitama-shi","","14474","11780","498","2161","2150","11"
"2014100000","2014","08302","Ibaraki-ken Ibaraki-machi","","12158","9694","559","2115","2115","0"
"2014100000","2014","08309","Ibaraki-ken Oarai-machi","","2374","1827","157","396","388","8"
"2014100000","2014","08310","Ibaraki-ken Shirosato-machi","","16180","6234","0","9788","9737","51"
"2014100000","2014","08341","Ibaraki-ken Tokai-mura","","3798","3299","0","651","651","0"
"2014100000","2014","08364","Ibaraki-ken Daigo-machi","","32576","6791","0","25932","25871","61"
