"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","F1101","F1102","F1103","F1104","F1105","F1106","F1107","F110701","F110702","F1108","F1109","F1110","F1111","F2401","F2402","F2403","F2404","F2705","F270501","F270502"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","F1101_(Population census) Population in labour force[person]","F1102_(Population census) Employed persons[person]","F1103_(Population census) Employed persons, mostly worked[person]","F1104_(Population census) Employed persons, worked besides doing housework[person]","F1105_(Population census) Employed persons, working besides mainly attending school[person]","F1106_(Population census) Employed persons, Absent from work[person]","F1107_(Population census) Unemployed persons[person]","F110701_(Population census) Unemployed persons (Male)[person]","F110702_(Population census) Unemployed persons (Female)[person]","F1108_(Population census) Population not in labour force[person]","F1109_(Population census) Population not in labour force, doing housework[person]","F1110_(Population census) Population not in labour force, attending school[person]","F1111_(Population census) Population not in labour force, others[person]","F2401_(Population census) No. of employees[person]","F2402_No. of board member of company, etc.[person]","F2403_No. of self-employed, employing others[person]","F2404_No. of self-employed, not employing others[person]","F2705_Commuters to other municipalities[person]","F270501_Commuters to other municipalities (Male)[person]","F270502_Commuters to other municipalities (Female)[person]"
"2015100000","2015","40202","Fukuoka-ken Omuta-shi","","50847","47898","40171","6177","572","978","2949","1999","950","48318","15690","5008","27620","38078","1995","1419","3417","11083","7203","3880"
"2015100000","2015","40203","Fukuoka-ken Kurume-shi","","148565","141546","117549","18755","2460","2782","7019","4383","2636","96869","33255","16513","47101","109202","6272","3817","10531","40286","25503","14783"
"2015100000","2015","40204","Fukuoka-ken Nogata-shi","","25574","24011","20556","2867","187","401","1563","1012","551","21935","6951","2535","12449","19206","1070","625","1604","10752","6575","4177"
"2015100000","2015","40205","Fukuoka-ken Iizuka-shi","","59176","54975","46839","6163","960","1013","4201","2828","1373","47938","14605","7339","25994","44347","2539","1381","3805","16352","10647","5705"
"2015100000","2015","40206","Fukuoka-ken Tagawa-shi","","21002","19291","16411","2109","349","422","1711","1129","582","19383","5601","2251","11531","15369","948","528","1340","7272","4298","2974"
"2015100000","2015","40207","Fukuoka-ken Yanagawa-shi","","33173","31301","26209","4207","363","522","1872","1267","605","24706","7470","3573","13663","22604","1382","1016","3074","12551","7227","5324"
"2015100000","2015","40210","Fukuoka-ken Yame-shi","","33786","32453","27499","4266","192","496","1333","876","457","21752","6380","2946","12426","20899","1196","1160","4755","8791","5320","3471"
"2015100000","2015","40211","Fukuoka-ken Chikugo-shi","","23987","22992","19398","2989","202","403","995","626","369","15294","4958","2511","7825","17917","794","598","1826","11753","6584","5169"
"2015100000","2015","40212","Fukuoka-ken Okawa-shi","","17419","16359","13760","2155","184","260","1060","747","313","12687","4293","1947","6447","11428","974","562","1691","6602","3501","3101"
"2015100000","2015","40213","Fukuoka-ken Yukuhashi-shi","","32408","30518","25749","3989","287","493","1890","1264","626","25538","9803","3132","12603","25750","979","605","1719","14195","9697","4498"
"2015100000","2015","40214","Fukuoka-ken Buzen-shi","","11958","11474","9633","1609","59","173","484","322","162","10049","3291","1044","5714","9023","403","257","1151","4279","2460","1819"
"2015100000","2015","40215","Fukuoka-ken Nakama-shi","","18385","17070","14191","2404","165","310","1315","919","396","17546","5975","1805","9766","14092","674","466","1101","11057","6437","4620"
"2015100000","2015","40216","Fukuoka-ken Ogori-shi","","27316","26164","21239","4041","511","373","1152","736","416","21119","7425","3856","9838","22150","835","465","1505","16761","9841","6920"
"2015100000","2015","40217","Fukuoka-ken Chikushino-shi","","48888","46512","38060","6659","917","876","2376","1497","879","33433","12959","6134","14340","38989","1897","811","2663","28250","17205","11045"
"2015100000","2015","40218","Fukuoka-ken Kasuga-shi","","53709","51235","41947","7274","1056","958","2474","1494","980","33304","13951","6726","12627","42499","2293","926","2984","33477","19711","13766"
"2015100000","2015","40219","Fukuoka-ken Onojo-shi","","47538","45405","37445","6230","869","861","2133","1333","800","29883","12014","5450","12419","37733","2001","803","2406","29634","17623","12011"
"2015100000","2015","40220","Fukuoka-ken Munakata-shi","","45277","43407","34778","6537","1219","873","1870","1197","673","33953","13186","5433","15334","36051","1484","797","2678","23010","15134","7876"
"2015100000","2015","40221","Fukuoka-ken Dazaifu-shi","","32211","30477","24863","4378","703","533","1734","1141","593","25311","9933","4044","11334","25140","1465","537","1825","20548","12295","8253"
"2015100000","2015","40223","Fukuoka-ken Koga-shi","","28469","27180","22446","3874","391","469","1289","810","479","19146","7393","2924","8829","22684","1045","514","1584","14704","8847","5857"
"2015100000","2015","40224","Fukuoka-ken Fukutsu-shi","","26696","25409","20846","3799","330","434","1287","824","463","22077","8460","2691","10926","21000","863","520","1685","15250","9458","5792"
"2015100000","2015","40225","Fukuoka-ken Ukiha-shi","","15441","14625","12447","1862","75","241","816","555","261","10235","2863","1318","6054","10382","525","540","1694","5484","3112","2372"
"2015100000","2015","40226","Fukuoka-ken Miyawaka-shi","","13144","12461","10455","1665","112","229","683","471","212","11051","3259","1087","6705","9763","463","276","1099","5198","3002","2196"
"2015100000","2015","40227","Fukuoka-ken Kama-shi","","16833","15467","13331","1726","115","295","1366","958","408","16266","4639","1580","10047","12032","500","418","1513","7577","4328","3249"
"2015100000","2015","40228","Fukuoka-ken Asakura-shi","","27060","26038","21711","3670","176","481","1022","677","345","17012","5085","2471","9456","18277","1047","767","2836","7641","4433","3208"
"2015100000","2015","40229","Fukuoka-ken Miyama-shi","","19429","18547","15440","2623","160","324","882","606","276","14001","4264","1676","8061","12652","656","562","2368","8660","4863","3797"
"2015100000","2015","40230","Fukuoka-ken Itoshima-shi","","48086","45717","37021","6960","872","864","2369","1587","782","32580","11429","5618","15533","34836","1697","1302","4288","20783","12702","8081"
"2015100000","2015","40231","Fukuoka-ken Nakagawa-shi","","24467","23349","18924","3613","348","464","1118","682","436","14162","6035","2682","5445","18381","1136","543","1824","13753","8159","5594"
"2015100000","2015","40341","Fukuoka-ken Umi-machi","","18335","17301","14401","2422","208","270","1034","693","341","13395","4510","1771","7114","14450","825","382","1074","10677","6207","4470"
"2015100000","2015","40342","Fukuoka-ken Sasaguri-machi","","14960","14044","11739","1907","200","198","916","592","324","10180","3582","1680","4918","11953","593","232","779","9017","5495","3522"
"2015100000","2015","40343","Fukuoka-ken Shime-machi","","22232","21018","17439","2942","266","371","1214","751","463","13749","5260","2024","6465","17296","1113","444","1243","13363","7910","5453"
"2015100000","2015","40344","Fukuoka-ken Sue-machi","","13207","12508","10489","1662","139","218","699","463","236","9108","3344","1249","4515","10508","526","263","836","8147","4761","3386"
"2015100000","2015","40345","Fukuoka-ken Shingu-machi","","14251","13772","11262","1997","223","290","479","296","183","8636","3773","1773","3090","11681","577","201","751","9181","5747","3434"
"2015100000","2015","40348","Fukuoka-ken Hisayama-machi","","4003","3836","3116","613","58","49","167","112","55","2829","1047","390","1392","3059","211","95","332","2322","1377","945"
"2015100000","2015","40349","Fukuoka-ken Kasuya-machi","","23713","22483","19196","2678","257","352","1230","751","479","12723","5688","2025","5010","19603","834","340","1146","14969","9394","5575"
"2015100000","2015","40381","Fukuoka-ken Ashiya-machi","","6913","6530","5506","844","67","113","383","256","127","5110","1697","647","2766","5426","217","142","390","3441","1935","1506"
"2015100000","2015","40382","Fukuoka-ken Mizumaki-machi","","12969","12026","10094","1600","112","220","943","608","335","11217","3935","1207","6075","9938","482","263","723","8319","4936","3383"
"2015100000","2015","40383","Fukuoka-ken Okagaki-machi","","14050","13417","11015","2020","170","212","633","430","203","12562","4617","1541","6404","11083","483","268","923","8551","5236","3315"
"2015100000","2015","40384","Fukuoka-ken Onga-cho","","8791","8391","6986","1199","81","125","400","274","126","6973","2692","764","3517","6790","342","188","595","5378","3193","2185"
"2015100000","2015","40401","Fukuoka-ken Kotake-machi","","3346","3101","2638","389","25","49","245","164","81","3554","1075","274","2205","2590","103","62","235","2069","1187","882"
"2015100000","2015","40402","Fukuoka-ken Kurate-machi","","7547","7070","6002","886","61","121","477","317","160","6566","2286","617","3663","5714","282","187","575","4258","2451","1807"
"2015100000","2015","40421","Fukuoka-ken Keisen-machi","","6407","5988","5175","635","61","117","419","281","138","5134","1518","593","3023","4966","195","150","411","4255","2305","1950"
"2015100000","2015","40447","Fukuoka-ken Chikuzen-machi","","15036","14419","12026","2004","157","232","617","401","216","9963","3222","1457","5284","11413","469","345","1202","8623","4898","3725"
"2015100000","2015","40448","Fukuoka-ken Toho-mura","","1169","1129","914","195","3","17","40","27","13","783","200","85","498","658","55","32","206","363","194","169"
"2015100000","2015","40503","Fukuoka-ken Tachiarai-machi","","7640","7353","6219","965","61","108","287","189","98","4781","1544","700","2537","5612","206","187","671","4503","2451","2052"
"2015100000","2015","40522","Fukuoka-ken Oki-machi","","7387","7097","5961","952","65","119","290","186","104","4304","1470","721","2113","5421","264","189","604","4416","2446","1970"
"2015100000","2015","40544","Fukuoka-ken Hirokawa-machi","","9909","9470","8054","1152","99","165","439","290","149","6465","1921","1043","3501","6874","331","329","899","5096","2854","2242"
"2015100000","2015","40601","Fukuoka-ken Kawara-machi","","4526","4061","3579","424","14","44","465","314","151","4947","1151","435","3361","3299","152","122","332","2583","1390","1193"
"2015100000","2015","40602","Fukuoka-ken Soeda-machi","","4350","4007","3403","507","25","72","343","251","92","4475","1314","379","2782","3087","124","108","448","2137","1185","952"
"2015100000","2015","40604","Fukuoka-ken Itoda-machi","","3809","3438","2957","399","22","60","371","239","132","4026","1132","368","2526","2891","119","100","228","2493","1310","1183"
"2015100000","2015","40605","Fukuoka-ken Kawasaki-machi","","6881","6033","5239","686","31","77","848","568","280","7571","1887","675","5009","4890","226","203","481","3344","1803","1541"
"2015100000","2015","40608","Fukuoka-ken Oto-machi","","2150","1883","1682","174","8","19","267","189","78","2302","549","198","1555","1545","87","67","134","1222","661","561"
"2015100000","2015","40609","Fukuoka-ken Aka-mura","","1419","1316","1195","107","1","13","103","75","28","1239","292","109","838","962","29","56","184","754","400","354"
"2015100000","2015","40610","Fukuoka-ken Fukuchi-machi","","9964","8594","7443","953","60","138","1370","879","491","9817","2382","971","6464","7050","321","240","651","5062","2756","2306"
"2015100000","2015","40621","Fukuoka-ken Kanda-machi","","16225","15365","13079","1926","159","201","860","564","296","11861","4478","1553","5830","13418","486","248","633","6433","3561","2872"
"2015100000","2015","40625","Fukuoka-ken Miyako-machi","","9267","8747","7271","1311","50","115","520","359","161","8687","2951","876","4860","7010","282","200","815","4905","2823","2082"
"2015100000","2015","40642","Fukuoka-ken Yoshitomi-machi","","3166","3022","2546","412","25","39","144","104","40","2404","811","287","1306","2513","99","75","197","2040","1081","959"
"2015100000","2015","40646","Fukuoka-ken Koge-machi","","3650","3504","2928","507","21","48","146","95","51","2804","889","331","1584","2789","107","76","341","2123","1129","994"
"2015100000","2015","40647","Fukuoka-ken Chikujo-machi","","8853","8304","7049","1092","43","120","549","382","167","7230","2590","739","3901","6674","231","199","775","4015","2345","1670"
"2015100000","2015","41201","Saga-ken Saga-shi","","120117","115222","96455","14322","2251","2194","4895","3114","1781","77977","26300","13824","37853","88985","4717","3137","8413","19294","13214","6080"
"2015100000","2015","41202","Saga-ken Karatsu-shi","","61714","58832","50823","6560","328","1121","2882","1916","966","42097","12874","5993","23230","43710","2070","1803","5539","8642","6477","2165"
"2015100000","2015","41203","Saga-ken Tosu-shi","","36196","34761","28945","4646","506","664","1435","914","521","22935","8031","3904","11000","29022","1150","570","1794","13930","8926","5004"
"2015100000","2015","41204","Saga-ken Taku-shi","","9999","9525","8364","956","44","161","474","326","148","7261","2147","910","4204","7516","307","248","889","4513","2506","2007"
"2015100000","2015","41205","Saga-ken Imari-shi","","29173","27920","24489","2799","155","477","1253","864","389","17747","5156","2275","10316","21822","1159","711","2459","5525","3209","2316"
"2015100000","2015","41206","Saga-ken Takeo-shi","","25354","24396","21067","2781","117","431","958","634","324","16247","4741","2300","9206","18959","983","586","2061","8706","5301","3405"
"2015100000","2015","41207","Saga-ken Kashima-shi","","16234","15748","13689","1717","75","267","486","311","175","9152","2690","1408","5054","11343","593","514","1724","5232","2833","2399"
"2015100000","2015","41208","Saga-ken Ogi-shi","","23309","22262","19043","2675","158","386","1047","658","389","14173","4758","2317","7098","17684","780","538","1752","12522","7153","5369"
"2015100000","2015","41209","Saga-ken Ureshino-shi","","14484","13924","12043","1556","78","247","560","356","204","9270","2308","1304","5658","10437","566","401","1428","5343","2979","2364"
"2015100000","2015","41210","Saga-ken Kanzaki-shi","","16526","15837","13475","1919","186","257","689","444","245","10550","3525","1657","5368","12267","507","370","1437","8773","4826","3947"
"2015100000","2015","41327","Saga-ken Yoshinogari-cho","","8424","8067","6938","935","69","125","357","222","135","4978","1804","777","2397","6756","204","121","493","4350","2442","1908"
"2015100000","2015","41341","Saga-ken Kiyama-cho","","8800","8440","6929","1265","117","129","360","247","113","6248","2267","922","3059","7001","286","152","491","5358","2931","2427"
"2015100000","2015","41345","Saga-ken Kamimine-cho","","4718","4455","3803","538","39","75","263","169","94","3069","1152","547","1370","3894","113","58","254","3155","1743","1412"
"2015100000","2015","41346","Saga-ken Miyaki-cho","","12150","11592","9844","1443","94","211","558","372","186","9863","3142","1161","5560","9117","406","314","825","6839","3846","2993"
"2015100000","2015","41387","Saga-ken Genkai-cho","","3441","3334","2961","324","7","42","107","71","36","1620","398","229","993","2219","66","108","450","956","465","491"
"2015100000","2015","41401","Saga-ken Arita-cho","","10485","10097","8785","1080","68","164","388","255","133","6884","2053","905","3926","7650","640","288","935","4062","2251","1811"
"2015100000","2015","41423","Saga-ken Omachi-cho","","3175","2948","2563","321","19","45","227","164","63","2832","818","279","1735","2345","103","64","277","1884","976","908"
